0.0,0.0,0.18203953,0.3550786,-0.18091708,0.8177613,-0.52294654,1.0494751
0.0,0.0,0.3950454,-0.05011471,0.97911185,-0.104395896,1.3158283,0.13406536
0.0,0.0,0.2466051,-0.27967164,0.68475324,0.07277361,0.8105513,0.4393102
0.0,0.0,0.34202686,-0.17954738,0.32785654,-0.74177283,0.54115814,-1.0870782
0.0,0.0,0.34419706,-0.19438986,0.6006144,0.3261962,0.7688272,0.69966835
0.0,0.0,0.19600198,-0.26704296,0.038920734,-0.72958726,0.03456911,-1.1228663
0.0,0.0,0.23569342,0.31647688,-0.035931125,0.82076204,-0.016680554,1.2114184
0.0,0.0,0.32005587,-0.048967082,0.8235261,-0.30371216,1.2072823,-0.2790227
0.0,0.0,0.2940481,0.1649079,0.7302487,0.38708857,0.89913845,0.7291139
0.0,0.0,0.38653794,-0.07874766,0.5956884,-0.62239397,0.96174985,-0.80892026
0.0,0.0,-0.06357556,-0.03769998,-0.35382003,-0.09770757,-0.4563657,-0.4416894
0.0,0.0,0.22749023,-0.103497006,0.51864254,0.18970735,0.7325759,0.4035314
0.0,0.0,0.31596196,-0.21176443,0.76817566,0.15444133,0.6268033,0.5257339
0.0,0.0,0.23377271,0.2446015,0.7508032,0.2684399,0.8926813,0.6352967
0.0,0.0,0.35436472,0.05618119,0.7406347,0.40722108,0.9872732,0.7119128
0.0,0.0,0.31158593,0.14530383,0.8349798,0.0480727,1.073,0.36900935
0.0,0.0,0.2769394,-0.053469583,0.013567319,0.36104348,-0.04827414,0.74741685
0.0,0.0,0.2946916,0.04999879,0.69108856,-0.343301,1.0691826,-0.41933894
0.0,0.0,0.25514168,0.28149667,-0.023339262,0.7296484,0.03681647,1.077048
0.0,0.0,0.39359596,0.065919556,0.62855625,0.6042521,0.60810316,1.016728
0.0,0.0,0.28608742,0.26597932,0.6334771,0.7055844,0.48536155,1.0779148
0.0,0.0,0.37670696,-0.10615629,0.49523643,-0.6728148,0.87345135,-0.83101535
0.0,0.0,0.3560864,0.18003894,0.4047561,0.7654383,0.39682102,1.1784748
0.0,0.0,0.37920496,0.12410718,0.5650367,0.68128896,0.4723819,1.0836017
0.0,0.0,0.21177888,-0.2121273,0.38096988,-0.5988447,0.44394892,-0.9557874
0.0,0.0,0.20496728,-0.19692539,0.14242157,-0.6231875,0.31545022,-0.9685442
0.0,0.0,0.06360205,0.22645918,-0.3657413,-0.07099273,-0.6709097,-0.3201993
0.0,0.0,0.35852244,-0.051183335,0.85276294,-0.28392297,1.2153924,-0.10930599
0.0,0.0,0.34553877,-0.19062972,0.87491894,0.04586288,1.1398168,0.36170933
0.0,0.0,-0.14559852,-0.106818534,-0.24021535,-0.49655104,-0.5576612,-0.7194445
0.0,0.0,0.08686873,-0.36690244,-0.20491631,-0.86606854,-0.10080689,-1.2384484
0.0,0.0,0.012918384,0.118978,-0.26682138,-0.2730721,-0.55601734,-0.5194692
0.0,0.0,0.1341247,-0.2317083,0.24982342,-0.71057266,0.32140708,-1.1125592
0.0,0.0,0.057281863,-0.13944355,-0.13544926,0.008411564,-0.46453714,-0.120031044
0.0,0.0,0.31878498,0.2376874,0.3087958,0.8227729,0.21232821,1.2228935
0.0,0.0,-0.08824692,0.36018082,-0.55922526,0.019061498,-0.95401204,0.10694175
0.0,0.0,0.36904502,0.1509816,0.08254759,0.66054267,-0.16920805,0.98319167
0.0,0.0,0.26037297,-0.26687738,0.47645944,-0.72043484,0.4968914,-1.0637296
0.0,0.0,0.3964964,-0.0034410828,0.96923405,0.04157507,1.3734125,0.026641654
0.0,0.0,0.29637176,-0.24562225,0.7504084,-0.5344176,1.0796534,-0.73973787
0.0,0.0,0.35603687,0.14156497,0.5887809,0.63519615,0.78890073,0.9798119
0.0,0.0,0.18604751,0.34967035,0.069081105,0.91880953,-0.25864524,1.164562
0.0,0.0,0.15136081,-0.12128208,-0.08053028,-0.4390164,-0.14209303,-0.8011029
0.0,0.0,-0.18436372,-0.1097338,-0.16950145,-0.48266727,-0.4940502,-0.68350375
0.0,0.0,0.35979125,0.17126845,0.6041132,0.7047849,0.41669485,1.0718087
0.0,0.0,0.16218863,0.36379075,-0.080703445,0.8984963,-0.24042657,1.2777096
0.0,0.0,-0.06646989,-0.36975703,-0.28850275,-0.87643164,-0.1607247,-1.2474345
0.0,0.0,0.371951,0.009793842,0.82926947,-0.32704937,1.2230728,-0.22147538
0.0,0.0,-0.010047047,-0.11222097,0.16374078,-0.4798431,0.42212784,-0.7423515
0.0,0.0,0.39835763,-0.01978973,0.08602955,0.47738,-0.08807936,0.8513347
0.0,0.0,0.22217129,-0.11408718,0.19831824,-0.6528607,0.46073446,-0.85353065
0.0,0.0,0.10954927,0.3832294,-0.3801957,0.7077915,-0.63610667,1.0322433
0.0,0.0,0.17612576,0.35670102,0.07817418,0.9267203,-0.033284996,1.3151001
0.0,0.0,0.37885538,-0.119537994,0.6267702,-0.6504102,0.92793274,-0.93187416
0.0,0.0,-0.061184783,-0.3180825,-0.13289067,-0.7598415,-0.33741236,-1.0645137
0.0,0.0,-0.09031583,0.38781002,-0.5903965,0.69729537,-0.8782161,0.9939584
0.0,0.0,0.390681,-0.022024026,0.591072,-0.56085736,0.9614971,-0.7382043
0.0,0.0,0.33694282,-0.018858641,0.6419734,-0.47365135,0.89301187,-0.70789766
0.0,0.0,0.12147878,-0.3602401,0.2504187,-0.91890407,0.6514787,-0.9830464
0.0,0.0,0.32997712,-0.11684019,0.48120558,-0.63514614,0.8355047,-0.77498865
0.0,0.0,-0.123888165,0.37248692,-0.53852767,-0.040708255,-0.94863605,0.004302338
0.0,0.0,0.3404537,0.2070932,-0.15798554,0.518604,-0.46801114,0.79153204
0.0,0.0,-0.09190971,-0.27105504,-0.20795725,-0.6842758,-0.46112615,-0.9746926
0.0,0.0,0.301506,-0.2548062,0.20824248,-0.83166957,0.5022011,-1.1178559
0.0,0.0,-0.043124158,-0.35089588,0.015784305,-0.8651247,0.06752997,-1.2484841
0.0,0.0,0.31938618,-0.14307602,0.44654828,-0.68828624,0.8429866,-0.7760804
0.0,0.0,0.10607594,0.13487981,0.5493988,0.23995815,0.6289798,0.22899885
0.0,0.0,0.3884223,0.090779945,0.89554816,0.38604575,1.103337,0.7422579
0.0,0.0,0.3786749,-0.10871761,0.45885217,-0.6878939,0.75089246,-0.97783184
0.0,0.0,0.11320124,0.3799209,-0.39197627,0.63863826,-0.63209015,0.95074695
0.0,0.0,0.12806825,-0.19977546,-0.028142158,-0.6582773,0.071509406,-0.9013934
0.0,0.0,0.22803025,0.16964823,-0.21294741,0.43296993,-0.6198245,0.4030291
0.0,0.0,0.22956522,-0.27799818,0.3812579,0.24984469,0.47754723,0.6446562
0.0,0.0,0.3979492,-0.024456145,0.94005847,-0.25031152,1.3502791,-0.20469913
0.0,0.0,0.051392324,0.39538154,-0.36844933,0.80713284,-0.64969033,1.1099933
0.0,0.0,0.3571316,0.057784826,0.6275619,-0.42051518,0.99880505,-0.5837309
0.0,0.0,0.2204043,-0.1769517,0.5667151,-0.53208065,0.9237589,-0.7250913
0.0,0.0,0.25000948,-0.28455314,-0.09397178,-0.7066825,-0.05749167,-1.1053154
0.0,0.0,0.2413724,0.3175239,0.06277347,0.8772178,-0.16597769,1.2209952
0.0,0.0,0.2457976,0.31154674,-0.037909947,0.82207435,-0.09199224,1.2261008
0.0,0.0,0.36067736,-0.03381601,0.82076323,-0.28936377,1.2162576,-0.2723803
0.0,0.0,0.30480915,0.2574098,0.023135537,0.77161604,-0.09355027,1.1677797
0.0,0.0,0.3062674,-0.094401054,0.2232146,-0.53605384,0.4535521,-0.7689848
0.0,0.0,0.34171015,0.12323038,0.1676279,0.6197304,0.25670856,0.98146564
0.0,0.0,-0.016828837,0.0056265327,-0.3536931,-0.22616401,-0.6545074,-0.03741679
0.0,0.0,0.37684137,-0.064199924,0.90145135,-0.10249242,1.2483273,-0.1386315
0.0,0.0,0.3726263,-0.0039797593,0.7355436,0.35311565,1.080857,0.45534372
0.0,0.0,0.34815383,0.08627787,0.63453287,0.44521832,0.9285059,0.6284795
